transaction_id,account_id,customer_name,date,transaction_type,amount,channel,balance
TXN2119,ACC102,Anita,2023-02-16 15:00:00,Credit,6833.93,NetBanking,5568831.429999991
TXN2120,ACC102,Rahul,2023-02-16 16:00:00,Credit,4329.62,NetBanking,5573161.049999991
TXN2121,ACC101,Priya,2023-02-16 17:00:00,Debit,1058.4,UPI,5574219.449999992
TXN2122,ACC103,Priya,2023-02-16 18:00:00,Credit,3980.9,NetBanking,5578200.349999992
TXN2123,ACC101,Anita,2023-02-16 19:00:00,Credit,543.08,NetBanking,5578743.429999992
TXN2124,ACC102,Rahul,2023-02-16 20:00:00,Credit,2783.16,Card,5581526.589999992
TXN2125,ACC103,Anita,2023-02-16 21:00:00,Debit,5080.49,NetBanking,5586607.079999993
TXN2126,ACC102,Ravi,2023-02-16 22:00:00,Credit,4629.04,ATM,5591236.119999993
TXN2127,ACC103,Rahul,2023-02-16 23:00:00,Debit,7709.48,Card,5598945.599999993
TXN2128,ACC101,Priya,2023-02-17 00:00:00,Debit,1686.28,ATM,5600631.879999993
TXN2129,ACC101,Anita,2023-02-17 01:00:00,Credit,5149.44,UPI,5605781.319999994
TXN2130,ACC102,Rahul,2023-02-17 02:00:00,Credit,1501.12,UPI,5607282.439999994
TXN2131,ACC101,Priya,2023-02-17 03:00:00,Debit,1974.76,UPI,5609257.199999994
TXN2132,ACC101,Priya,2023-02-17 04:00:00,Credit,4158.0,Card,5613415.199999994
TXN2133,ACC103,Anita,2023-02-17 05:00:00,Debit,1544.04,ATM,5614959.239999994
TXN2134,ACC101,Anita,2023-02-17 06:00:00,Credit,5667.04,ATM,5620626.279999994
TXN2135,ACC101,Rahul,2023-02-17 07:00:00,Credit,4606.8,Card,5625233.079999994
TXN2136,ACC101,Ravi,2023-02-17 08:00:00,Debit,9426.76,ATM,5634659.839999993
TXN2137,ACC101,Priya,2023-02-17 09:00:00,Credit,6732.95,ATM,5641392.7899999935
TXN2138,ACC103,Priya,2023-02-17 10:00:00,Debit,1121.11,Card,5642513.899999994
TXN2139,ACC103,Priya,2023-02-17 11:00:00,Debit,6110.36,ATM,5648624.259999994
TXN2140,ACC101,Anita,2023-02-17 12:00:00,Debit,4261.26,NetBanking,5652885.519999994
TXN2141,ACC101,Rahul,2023-02-17 13:00:00,Credit,5056.26,Card,5657941.779999994
TXN2142,ACC103,Anita,2023-02-17 14:00:00,Credit,6592.47,ATM,5664534.2499999935
TXN2143,ACC103,Priya,2023-02-17 15:00:00,Credit,1938.61,UPI,5666472.859999994
TXN2144,ACC103,Priya,2023-02-17 16:00:00,Credit,3659.39,ATM,5670132.2499999935
TXN2145,ACC101,Rahul,2023-02-17 17:00:00,Debit,4855.76,Card,5674988.009999993
TXN2146,ACC102,Anita,2023-02-17 18:00:00,Debit,6186.35,Card,5681174.359999993
TXN2147,ACC103,Anita,2023-02-17 19:00:00,Debit,2927.02,UPI,5684101.379999992
TXN2148,ACC101,Ravi,2023-02-17 20:00:00,Credit,5077.46,ATM,5689178.839999992
TXN2149,ACC103,Priya,2023-02-17 21:00:00,Debit,2857.61,ATM,5692036.449999993
TXN2150,ACC103,Rahul,2023-02-17 22:00:00,Credit,5766.66,ATM,5697803.109999993
TXN2151,ACC102,Anita,2023-02-17 23:00:00,Debit,3488.67,UPI,5701291.779999993
TXN2152,ACC103,Anita,2023-02-18 00:00:00,Credit,8407.69,Card,5709699.469999993
TXN2153,ACC102,Rahul,2023-02-18 01:00:00,Debit,6890.54,ATM,5716590.009999993
TXN2154,ACC101,Ravi,2023-02-18 02:00:00,Debit,8179.67,ATM,5724769.679999993
TXN2155,ACC103,Priya,2023-02-18 03:00:00,Debit,1627.04,ATM,5726396.719999993
TXN2156,ACC102,Anita,2023-02-18 04:00:00,Debit,1933.42,UPI,5728330.139999993
TXN2157,ACC103,Ravi,2023-02-18 05:00:00,Credit,5471.69,UPI,5733801.829999994
TXN2158,ACC101,Priya,2023-02-18 06:00:00,Credit,707.84,ATM,5734509.669999993
TXN2159,ACC103,Rahul,2023-02-18 07:00:00,Credit,5426.78,NetBanking,5739936.449999994
TXN2160,ACC101,Anita,2023-02-18 08:00:00,Debit,3426.37,NetBanking,5743362.819999994
TXN2161,ACC103,Anita,2023-02-18 09:00:00,Debit,3312.1,UPI,5746674.919999993
TXN2162,ACC102,Ravi,2023-02-18 10:00:00,Debit,2375.55,NetBanking,5749050.469999993
TXN2163,ACC101,Rahul,2023-02-18 11:00:00,Debit,146.4,UPI,5749196.869999994
TXN2164,ACC102,Priya,2023-02-18 12:00:00,Debit,6902.03,UPI,5756098.899999994
TXN2165,ACC101,Ravi,2023-02-18 13:00:00,Debit,7552.53,ATM,5763651.429999994
TXN2166,ACC101,Priya,2023-02-18 14:00:00,Credit,3449.01,ATM,5767100.439999994
TXN2167,ACC103,Priya,2023-02-18 15:00:00,Debit,4751.06,ATM,5771851.4999999935
TXN2168,ACC103,Anita,2023-02-18 16:00:00,Credit,7994.08,UPI,5779845.579999994
TXN2169,ACC103,Priya,2023-02-18 17:00:00,Debit,6509.93,NetBanking,5786355.509999993
TXN2170,ACC101,Rahul,2023-02-18 18:00:00,Credit,327.48,ATM,5786682.989999994
TXN2171,ACC103,Anita,2023-02-18 19:00:00,Debit,2911.33,NetBanking,5789594.319999994
TXN2172,ACC103,Priya,2023-02-18 20:00:00,Credit,9548.51,NetBanking,5799142.829999994
TXN2173,ACC102,Ravi,2023-02-18 21:00:00,Debit,8843.23,ATM,5807986.059999994
TXN2174,ACC102,Anita,2023-02-18 22:00:00,Debit,3319.66,NetBanking,5811305.719999994
TXN2175,ACC102,Rahul,2023-02-18 23:00:00,Credit,9115.28,ATM,5820420.999999994
TXN2176,ACC101,Rahul,2023-02-19 00:00:00,Debit,4843.83,UPI,5825264.8299999945
TXN2177,ACC103,Priya,2023-02-19 01:00:00,Debit,2100.48,Card,5827365.309999995
TXN2178,ACC101,Ravi,2023-02-19 02:00:00,Credit,2787.35,ATM,5830152.659999995
TXN2179,ACC102,Rahul,2023-02-19 03:00:00,Debit,2485.72,UPI,5832638.379999994
TXN2180,ACC103,Rahul,2023-02-19 04:00:00,Credit,650.2,NetBanking,5833288.5799999945
TXN2181,ACC103,Anita,2023-02-19 05:00:00,Debit,4427.65,ATM,5837716.229999995
TXN2182,ACC102,Rahul,2023-02-19 06:00:00,Credit,9055.37,Card,5846771.599999995
TXN2183,ACC102,Anita,2023-02-19 07:00:00,Credit,5305.0,Card,5852076.599999995
TXN2184,ACC103,Anita,2023-02-19 08:00:00,Debit,5500.02,Card,5857576.6199999945
TXN2185,ACC103,Anita,2023-02-19 09:00:00,Debit,2347.3,Card,5859923.919999994
TXN2186,ACC103,Priya,2023-02-19 10:00:00,Credit,559.37,Card,5860483.289999994
TXN2187,ACC101,Rahul,2023-02-19 11:00:00,Credit,1345.5,Card,5861828.789999994
TXN2188,ACC102,Priya,2023-02-19 12:00:00,Debit,2229.74,ATM,5864058.529999995
TXN2189,ACC102,Rahul,2023-02-19 13:00:00,Debit,8746.59,ATM,5872805.1199999945
TXN2190,ACC103,Anita,2023-02-19 14:00:00,Credit,9884.45,ATM,5882689.569999995
TXN2191,ACC101,Rahul,2023-02-19 15:00:00,Debit,275.89,UPI,5882965.459999994
TXN2192,ACC102,Anita,2023-02-19 16:00:00,Debit,4488.77,NetBanking,5887454.229999994
TXN2193,ACC102,Anita,2023-02-19 17:00:00,Debit,3755.05,Card,5891209.279999994
TXN2194,ACC102,Ravi,2023-02-19 18:00:00,Credit,5410.99,ATM,5896620.269999994
TXN2195,ACC103,Ravi,2023-02-19 19:00:00,Debit,6203.58,UPI,5902823.849999994
TXN2196,ACC101,Priya,2023-02-19 20:00:00,Credit,4020.4,UPI,5906844.249999994
TXN2197,ACC103,Ravi,2023-02-19 21:00:00,Debit,1920.25,Card,5908764.499999994
TXN2198,ACC102,Priya,2023-02-19 22:00:00,Credit,5894.22,Card,5914658.719999994
TXN2199,ACC101,Anita,2023-02-19 23:00:00,Credit,429.64,Card,5915088.359999994
TXN2200,ACC101,Ravi,2023-02-20 00:00:00,Credit,8950.38,NetBanking,5924038.739999994
TXN2201,ACC101,Priya,2023-02-20 01:00:00,Debit,6479.67,UPI,5930518.409999994
TXN2202,ACC101,Anita,2023-02-20 02:00:00,Credit,1035.99,UPI,5931554.399999994
TXN2203,ACC103,Anita,2023-02-20 03:00:00,Credit,5558.61,NetBanking,5937113.009999994
TXN2204,ACC101,Ravi,2023-02-20 04:00:00,Debit,1376.85,NetBanking,5938489.859999994
TXN2205,ACC103,Anita,2023-02-20 05:00:00,Debit,1276.33,Card,5939766.189999994
TXN2206,ACC103,Rahul,2023-02-20 06:00:00,Credit,2728.93,UPI,5942495.119999994
TXN2207,ACC101,Rahul,2023-02-20 07:00:00,Credit,7652.79,UPI,5950147.909999994
TXN2208,ACC102,Rahul,2023-02-20 08:00:00,Debit,7012.39,NetBanking,5957160.299999993
TXN2209,ACC102,Rahul,2023-02-20 09:00:00,Debit,5632.64,UPI,5962792.939999993
TXN2210,ACC103,Ravi,2023-02-20 10:00:00,Debit,2626.74,Card,5965419.679999993
TXN2211,ACC102,Priya,2023-02-20 11:00:00,Credit,5226.9,UPI,5970646.579999994
TXN2212,ACC103,Anita,2023-02-20 12:00:00,Debit,9304.53,Card,5979951.109999994
TXN2213,ACC103,Priya,2023-02-20 13:00:00,Debit,1934.66,ATM,5981885.769999994
TXN2214,ACC102,Ravi,2023-02-20 14:00:00,Credit,7368.65,Card,5989254.419999994
TXN2215,ACC103,Anita,2023-02-20 15:00:00,Credit,8734.61,Card,5997989.029999995
TXN2216,ACC103,Rahul,2023-02-20 16:00:00,Credit,6727.62,UPI,6004716.649999995
TXN2217,ACC103,Ravi,2023-02-20 17:00:00,Debit,2116.59,NetBanking,6006833.239999995
TXN2218,ACC101,Rahul,2023-02-20 18:00:00,Credit,1378.74,UPI,6008211.979999995
TXN2219,ACC101,Anita,2023-02-20 19:00:00,Credit,5198.83,ATM,6013410.809999995
TXN2220,ACC102,Rahul,2023-02-20 20:00:00,Credit,1390.05,ATM,6014800.859999995
TXN2221,ACC101,Ravi,2023-02-20 21:00:00,Credit,8274.43,ATM,6023075.289999994
TXN2222,ACC102,Anita,2023-02-20 22:00:00,Debit,5284.08,ATM,6028359.3699999945
TXN2223,ACC102,Rahul,2023-02-20 23:00:00,Credit,2985.09,UPI,6031344.459999994
TXN2224,ACC103,Rahul,2023-02-21 00:00:00,Debit,5724.45,NetBanking,6037068.909999995
TXN2225,ACC103,Priya,2023-02-21 01:00:00,Debit,2680.31,ATM,6039749.219999994
TXN2226,ACC102,Rahul,2023-02-21 02:00:00,Credit,5886.26,ATM,6045635.479999994
TXN2227,ACC103,Ravi,2023-02-21 03:00:00,Credit,2398.01,UPI,6048033.489999994
TXN2228,ACC101,Anita,2023-02-21 04:00:00,Debit,2268.62,NetBanking,6050302.109999994
TXN2229,ACC101,Anita,2023-02-21 05:00:00,Debit,5233.21,UPI,6055535.319999994
TXN2230,ACC102,Priya,2023-02-21 06:00:00,Debit,8370.62,NetBanking,6063905.939999994
TXN2231,ACC103,Ravi,2023-02-21 07:00:00,Debit,6483.23,Card,6070389.169999994
TXN2232,ACC103,Rahul,2023-02-21 08:00:00,Credit,1032.49,UPI,6071421.659999995
TXN2233,ACC102,Ravi,2023-02-21 09:00:00,Credit,1427.28,Card,6072848.939999995
TXN2234,ACC103,Anita,2023-02-21 10:00:00,Debit,3963.98,ATM,6076812.919999995
TXN2235,ACC103,Priya,2023-02-21 11:00:00,Debit,3263.69,ATM,6080076.609999996
TXN2236,ACC102,Ravi,2023-02-21 12:00:00,Credit,8923.08,NetBanking,6088999.689999996
TXN2237,ACC103,Ravi,2023-02-21 13:00:00,Credit,8923.79,Card,6097923.479999996
TXN2238,ACC101,Ravi,2023-02-21 14:00:00,Credit,395.26,Card,6098318.739999996
TXN2239,ACC101,Ravi,2023-02-21 15:00:00,Debit,2184.17,ATM,6100502.9099999955
TXN2240,ACC103,Priya,2023-02-21 16:00:00,Debit,3944.69,NetBanking,6104447.599999996
TXN2241,ACC102,Ravi,2023-02-21 17:00:00,Credit,1846.11,Card,6106293.709999996
TXN2242,ACC101,Anita,2023-02-21 18:00:00,Debit,9194.99,NetBanking,6115488.699999996
TXN2243,ACC103,Priya,2023-02-21 19:00:00,Credit,1977.03,UPI,6117465.729999997
TXN2244,ACC103,Priya,2023-02-21 20:00:00,Credit,7366.46,ATM,6124832.189999997
TXN2245,ACC102,Ravi,2023-02-21 21:00:00,Debit,9573.46,ATM,6134405.649999997
TXN2246,ACC102,Rahul,2023-02-21 22:00:00,Debit,4829.41,Card,6139235.059999997
TXN2247,ACC101,Priya,2023-02-21 23:00:00,Credit,8160.77,UPI,6147395.829999996
TXN2248,ACC103,Ravi,2023-02-22 00:00:00,Debit,4339.37,Card,6151735.199999996
TXN2249,ACC102,Priya,2023-02-22 01:00:00,Credit,8153.15,ATM,6159888.349999997
TXN2250,ACC102,Priya,2023-02-22 02:00:00,Debit,7640.82,NetBanking,6167529.169999997
TXN2251,ACC102,Priya,2023-02-22 03:00:00,Credit,9600.08,Card,6177129.249999997
TXN2252,ACC101,Ravi,2023-02-22 04:00:00,Credit,3432.34,ATM,6180561.589999997
TXN2253,ACC102,Anita,2023-02-22 05:00:00,Debit,7689.28,NetBanking,6188250.869999997
TXN2254,ACC103,Ravi,2023-02-22 06:00:00,Credit,9224.02,ATM,6197474.889999997
TXN2255,ACC102,Priya,2023-02-22 07:00:00,Credit,8126.64,UPI,6205601.529999997
TXN2256,ACC102,Anita,2023-02-22 08:00:00,Debit,8161.94,Card,6213763.469999997
TXN2257,ACC102,Priya,2023-02-22 09:00:00,Debit,9488.15,ATM,6223251.619999997
TXN2258,ACC101,Priya,2023-02-22 10:00:00,Debit,2977.76,NetBanking,6226229.379999997
TXN2259,ACC103,Priya,2023-02-22 11:00:00,Debit,4457.45,Card,6230686.829999997
TXN2260,ACC101,Rahul,2023-02-22 12:00:00,Debit,1149.97,Card,6231836.799999997
TXN2261,ACC102,Anita,2023-02-22 13:00:00,Credit,8785.09,NetBanking,6240621.889999997
TXN2262,ACC103,Anita,2023-02-22 14:00:00,Debit,3502.62,Card,6244124.509999997
TXN2263,ACC102,Ravi,2023-02-22 15:00:00,Debit,9061.92,NetBanking,6253186.429999997
TXN2264,ACC101,Ravi,2023-02-22 16:00:00,Debit,2118.19,NetBanking,6255304.619999997
TXN2265,ACC103,Priya,2023-02-22 17:00:00,Debit,3561.1,ATM,6258865.719999997
TXN2266,ACC102,Ravi,2023-02-22 18:00:00,Debit,6935.75,NetBanking,6265801.469999997
TXN2267,ACC103,Priya,2023-02-22 19:00:00,Debit,9234.79,UPI,6275036.259999997
TXN2268,ACC102,Ravi,2023-02-22 20:00:00,Debit,6910.67,ATM,6281946.929999997
TXN2269,ACC103,Rahul,2023-02-22 21:00:00,Debit,3466.93,Card,6285413.859999997
TXN2270,ACC101,Ravi,2023-02-22 22:00:00,Credit,496.43,UPI,6285910.289999996
TXN2271,ACC102,Ravi,2023-02-22 23:00:00,Credit,3384.33,NetBanking,6289294.619999996
TXN2272,ACC102,Priya,2023-02-23 00:00:00,Credit,4813.99,Card,6294108.609999997
TXN2273,ACC101,Rahul,2023-02-23 01:00:00,Credit,7330.96,NetBanking,6301439.569999997
TXN2274,ACC103,Anita,2023-02-23 02:00:00,Credit,8946.92,ATM,6310386.4899999965
TXN2275,ACC103,Priya,2023-02-23 03:00:00,Debit,162.46,UPI,6310548.949999996
TXN2276,ACC102,Rahul,2023-02-23 04:00:00,Debit,859.67,UPI,6311408.619999996
TXN2277,ACC103,Ravi,2023-02-23 05:00:00,Debit,2889.73,ATM,6314298.349999997
TXN2278,ACC103,Priya,2023-02-23 06:00:00,Credit,5402.63,Card,6319700.979999997
TXN2279,ACC103,Priya,2023-02-23 07:00:00,Credit,5404.28,UPI,6325105.259999997
TXN2280,ACC102,Anita,2023-02-23 08:00:00,Credit,4310.11,Card,6329415.369999997
TXN2281,ACC103,Ravi,2023-02-23 09:00:00,Credit,8848.01,ATM,6338263.379999997
TXN2282,ACC101,Priya,2023-02-23 10:00:00,Credit,7300.79,UPI,6345564.169999997
TXN2283,ACC103,Priya,2023-02-23 11:00:00,Credit,1446.02,UPI,6347010.189999997
TXN2284,ACC103,Anita,2023-02-23 12:00:00,Debit,2427.85,UPI,6349438.039999996
TXN2285,ACC101,Priya,2023-02-23 13:00:00,Credit,5102.53,ATM,6354540.569999997
TXN2286,ACC101,Priya,2023-02-23 14:00:00,Debit,3688.93,Card,6358229.499999996
TXN2287,ACC103,Rahul,2023-02-23 15:00:00,Credit,8105.34,UPI,6366334.839999996
TXN2288,ACC101,Rahul,2023-02-23 16:00:00,Credit,4251.42,ATM,6370586.259999996
TXN2289,ACC102,Priya,2023-02-23 17:00:00,Credit,9417.51,NetBanking,6380003.769999996
TXN2290,ACC103,Rahul,2023-02-23 18:00:00,Credit,1906.32,Card,6381910.089999996
TXN2291,ACC103,Anita,2023-02-23 19:00:00,Credit,4879.6,UPI,6386789.689999996
TXN2292,ACC103,Priya,2023-02-23 20:00:00,Credit,8953.05,NetBanking,6395742.739999996
TXN2293,ACC101,Rahul,2023-02-23 21:00:00,Debit,750.79,NetBanking,6396493.529999996
TXN2294,ACC103,Ravi,2023-02-23 22:00:00,Debit,2864.39,Card,6399357.919999995
TXN2295,ACC101,Ravi,2023-02-23 23:00:00,Debit,2107.45,Card,6401465.369999995
TXN2296,ACC101,Rahul,2023-02-24 00:00:00,Debit,9849.65,Card,6411315.019999996
TXN2297,ACC101,Ravi,2023-02-24 01:00:00,Debit,4737.69,UPI,6416052.709999996
TXN2298,ACC103,Priya,2023-02-24 02:00:00,Credit,8892.89,Card,6424945.599999996
TXN2299,ACC103,Rahul,2023-02-24 03:00:00,Debit,8553.86,Card,6433499.459999996
TXN2300,ACC103,Priya,2023-02-24 04:00:00,Credit,1129.29,ATM,6434628.749999996
TXN2301,ACC102,Ravi,2023-02-24 05:00:00,Credit,3564.44,ATM,6438193.189999997
TXN2302,ACC103,Anita,2023-02-24 06:00:00,Debit,5017.29,UPI,6443210.479999997
TXN2303,ACC101,Anita,2023-02-24 07:00:00,Credit,8801.06,NetBanking,6452011.539999996
TXN2304,ACC103,Ravi,2023-02-24 08:00:00,Debit,9820.36,ATM,6461831.899999997
TXN2305,ACC102,Anita,2023-02-24 09:00:00,Debit,3435.79,ATM,6465267.689999997
TXN2306,ACC101,Rahul,2023-02-24 10:00:00,Debit,7841.29,Card,6473108.979999997
TXN2307,ACC101,Priya,2023-02-24 11:00:00,Credit,8601.3,UPI,6481710.279999997
TXN2308,ACC101,Ravi,2023-02-24 12:00:00,Debit,2884.37,ATM,6484594.649999997
TXN2309,ACC103,Rahul,2023-02-24 13:00:00,Credit,2069.38,UPI,6486664.029999997
TXN2310,ACC103,Ravi,2023-02-24 14:00:00,Debit,6501.48,UPI,6493165.509999997
TXN2311,ACC102,Rahul,2023-02-24 15:00:00,Debit,5684.98,Card,6498850.489999997
TXN2312,ACC101,Priya,2023-02-24 16:00:00,Credit,1630.3,UPI,6500480.789999997
TXN2313,ACC102,Anita,2023-02-24 17:00:00,Credit,7447.51,UPI,6507928.299999997
TXN2314,ACC101,Rahul,2023-02-24 18:00:00,Debit,3664.92,NetBanking,6511593.219999997
TXN2315,ACC101,Priya,2023-02-24 19:00:00,Credit,6086.27,NetBanking,6517679.4899999965
TXN2316,ACC102,Rahul,2023-02-24 20:00:00,Debit,164.28,ATM,6517843.769999997
TXN2317,ACC103,Priya,2023-02-24 21:00:00,Credit,5946.1,NetBanking,6523789.869999996
TXN2318,ACC101,Ravi,2023-02-24 22:00:00,Credit,7360.92,NetBanking,6531150.789999996
TXN2319,ACC103,Rahul,2023-02-24 23:00:00,Credit,3522.18,UPI,6534672.969999996
TXN2320,ACC103,Rahul,2023-02-25 00:00:00,Debit,7617.37,Card,6542290.339999996
TXN2321,ACC101,Rahul,2023-02-25 01:00:00,Credit,4327.0,Card,6546617.339999996
TXN2322,ACC102,Ravi,2023-02-25 02:00:00,Debit,4289.68,ATM,6550907.019999996
TXN2323,ACC101,Anita,2023-02-25 03:00:00,Debit,3063.59,UPI,6553970.609999996
TXN2324,ACC102,Priya,2023-02-25 04:00:00,Debit,7436.48,NetBanking,6561407.089999996
TXN2325,ACC103,Priya,2023-02-25 05:00:00,Credit,9179.14,NetBanking,6570586.229999996
TXN2326,ACC102,Rahul,2023-02-25 06:00:00,Credit,4486.7,Card,6575072.929999996
TXN2327,ACC103,Rahul,2023-02-25 07:00:00,Debit,9871.15,NetBanking,6584944.079999996
TXN2328,ACC101,Anita,2023-02-25 08:00:00,Debit,8014.93,Card,6592959.009999996
TXN2329,ACC103,Priya,2023-02-25 09:00:00,Credit,3181.23,UPI,6596140.2399999965
TXN2330,ACC101,Anita,2023-02-25 10:00:00,Debit,2407.74,UPI,6598547.979999997
TXN2331,ACC102,Anita,2023-02-25 11:00:00,Credit,3653.47,UPI,6602201.449999996
TXN2332,ACC102,Anita,2023-02-25 12:00:00,Debit,4106.23,UPI,6606307.679999997
TXN2333,ACC101,Ravi,2023-02-25 13:00:00,Debit,5009.39,UPI,6611317.069999997
TXN2334,ACC103,Ravi,2023-02-25 14:00:00,Debit,7045.18,ATM,6618362.249999996
TXN2335,ACC102,Priya,2023-02-25 15:00:00,Credit,8425.88,ATM,6626788.129999996
TXN2336,ACC102,Priya,2023-02-25 16:00:00,Debit,684.83,Card,6627472.959999996
TXN2337,ACC102,Anita,2023-02-25 17:00:00,Debit,4585.41,NetBanking,6632058.369999996
TXN2338,ACC103,Priya,2023-02-25 18:00:00,Debit,4332.8,UPI,6636391.169999996
TXN2339,ACC101,Ravi,2023-02-25 19:00:00,Debit,4297.92,NetBanking,6640689.089999996
TXN2340,ACC103,Priya,2023-02-25 20:00:00,Credit,5680.4,NetBanking,6646369.4899999965
TXN2341,ACC102,Ravi,2023-02-25 21:00:00,Credit,9404.04,Card,6655773.529999997
TXN2342,ACC103,Priya,2023-02-25 22:00:00,Debit,3370.18,NetBanking,6659143.709999996
TXN2343,ACC101,Ravi,2023-02-25 23:00:00,Debit,9494.78,Card,6668638.4899999965
TXN2344,ACC101,Anita,2023-02-26 00:00:00,Debit,2534.25,ATM,6671172.7399999965
TXN2345,ACC103,Ravi,2023-02-26 01:00:00,Credit,5529.21,ATM,6676701.949999996
TXN2346,ACC102,Priya,2023-02-26 02:00:00,Credit,7162.67,ATM,6683864.619999996
TXN2347,ACC103,Priya,2023-02-26 03:00:00,Credit,8818.15,Card,6692682.769999997
TXN2348,ACC102,Rahul,2023-02-26 04:00:00,Debit,7838.82,Card,6700521.589999997
TXN2349,ACC103,Anita,2023-02-26 05:00:00,Credit,9661.04,Card,6710182.629999997
TXN2350,ACC103,Ravi,2023-02-26 06:00:00,Credit,5556.32,Card,6715738.949999997
TXN2351,ACC103,Anita,2023-02-26 07:00:00,Debit,9063.72,NetBanking,6724802.669999997
TXN2352,ACC102,Rahul,2023-02-26 08:00:00,Credit,6581.38,ATM,6731384.049999997
TXN2353,ACC101,Priya,2023-02-26 09:00:00,Credit,1773.2,ATM,6733157.249999997
TXN2354,ACC102,Ravi,2023-02-26 10:00:00,Credit,403.54,ATM,6733560.789999997
TXN2355,ACC103,Rahul,2023-02-26 11:00:00,Credit,7631.73,NetBanking,6741192.519999998
TXN2356,ACC102,Priya,2023-02-26 12:00:00,Debit,6808.44,Card,6748000.959999998
TXN2357,ACC101,Anita,2023-02-26 13:00:00,Credit,2954.3,Card,6750955.259999998
TXN2358,ACC103,Anita,2023-02-26 14:00:00,Debit,1149.56,NetBanking,6752104.8199999975
TXN2359,ACC103,Rahul,2023-02-26 15:00:00,Credit,6925.66,UPI,6759030.479999998
TXN2360,ACC101,Priya,2023-02-26 16:00:00,Debit,7519.58,Card,6766550.059999998
TXN2361,ACC101,Anita,2023-02-26 17:00:00,Debit,5626.99,ATM,6772177.049999998
TXN2362,ACC103,Ravi,2023-02-26 18:00:00,Credit,6685.85,NetBanking,6778862.899999998
TXN2363,ACC102,Ravi,2023-02-26 19:00:00,Credit,4100.2,ATM,6782963.099999998
TXN2364,ACC101,Ravi,2023-02-26 20:00:00,Debit,8674.27,NetBanking,6791637.369999997
TXN2365,ACC103,Ravi,2023-02-26 21:00:00,Credit,5370.77,ATM,6797008.139999997
TXN2366,ACC101,Rahul,2023-02-26 22:00:00,Credit,8958.91,Card,6805967.049999997
TXN2367,ACC101,Ravi,2023-02-26 23:00:00,Debit,7423.12,ATM,6813390.169999997
TXN2368,ACC103,Rahul,2023-02-27 00:00:00,Credit,5276.73,NetBanking,6818666.899999998
TXN2369,ACC103,Anita,2023-02-27 01:00:00,Debit,7224.61,Card,6825891.509999998
TXN2370,ACC101,Anita,2023-02-27 02:00:00,Credit,8878.79,ATM,6834770.299999998
TXN2371,ACC102,Rahul,2023-02-27 03:00:00,Credit,2025.66,ATM,6836795.959999998
TXN2372,ACC102,Anita,2023-02-27 04:00:00,Debit,4355.07,Card,6841151.029999998
TXN2373,ACC101,Priya,2023-02-27 05:00:00,Credit,8607.57,ATM,6849758.599999999
TXN2374,ACC103,Rahul,2023-02-27 06:00:00,Debit,401.91,NetBanking,6850160.509999999
TXN2375,ACC103,Priya,2023-02-27 07:00:00,Debit,1417.51,Card,6851578.019999999
TXN2376,ACC102,Priya,2023-02-27 08:00:00,Credit,4112.93,Card,6855690.949999998
TXN2377,ACC103,Rahul,2023-02-27 09:00:00,Credit,1212.35,NetBanking,6856903.299999998
TXN2378,ACC103,Ravi,2023-02-27 10:00:00,Credit,7288.9,UPI,6864192.199999998
TXN2379,ACC101,Rahul,2023-02-27 11:00:00,Debit,9750.62,ATM,6873942.819999998
TXN2380,ACC102,Ravi,2023-02-27 12:00:00,Credit,4941.76,UPI,6878884.579999998
TXN2381,ACC102,Ravi,2023-02-27 13:00:00,Credit,9606.65,ATM,6888491.229999999
TXN2382,ACC102,Ravi,2023-02-27 14:00:00,Credit,1444.11,NetBanking,6889935.339999999
TXN2383,ACC103,Rahul,2023-02-27 15:00:00,Debit,7034.39,UPI,6896969.729999999
TXN2384,ACC102,Rahul,2023-02-27 16:00:00,Debit,5870.3,NetBanking,6902840.029999998
TXN2385,ACC102,Priya,2023-02-27 17:00:00,Credit,7938.16,UPI,6910778.189999999
TXN2386,ACC101,Priya,2023-02-27 18:00:00,Credit,5423.24,NetBanking,6916201.429999999
TXN2387,ACC102,Rahul,2023-02-27 19:00:00,Credit,9800.94,UPI,6926002.369999999
TXN2388,ACC103,Priya,2023-02-27 20:00:00,Debit,4452.56,Card,6930454.929999999
TXN2389,ACC103,Ravi,2023-02-27 21:00:00,Debit,9507.7,ATM,6939962.629999999
TXN2390,ACC101,Anita,2023-02-27 22:00:00,Debit,9190.96,NetBanking,6949153.589999999
TXN2391,ACC103,Rahul,2023-02-27 23:00:00,Debit,4296.31,Card,6953449.8999999985
TXN2392,ACC103,Priya,2023-02-28 00:00:00,Debit,4164.17,Card,6957614.069999998
TXN2393,ACC103,Ravi,2023-02-28 01:00:00,Credit,297.48,UPI,6957911.549999999
TXN2394,ACC101,Priya,2023-02-28 02:00:00,Debit,4540.09,ATM,6962451.639999999
TXN2395,ACC103,Priya,2023-02-28 03:00:00,Debit,2074.16,Card,6964525.799999999
TXN2396,ACC101,Priya,2023-02-28 04:00:00,Credit,3425.66,ATM,6967951.459999999
TXN2397,ACC101,Anita,2023-02-28 05:00:00,Debit,2896.91,NetBanking,6970848.369999999
TXN2398,ACC103,Anita,2023-02-28 06:00:00,Credit,6734.96,UPI,6977583.329999999
TXN2399,ACC103,Rahul,2023-02-28 07:00:00,Debit,4457.72,Card,6982041.049999999
